Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row,_source_algorithm,_source_file,_runtime_sec
0.169127675913016,0.7010427196060391,0.3483892596179797,0.1939019415041644,0.8013145960207498,0.8060917878552681,0.4911718212696423,0.2449188254590638,0.4797521572169527,0.204106867,0.573198343,0.300774494,55,NSGA2,outputs\NSGA2\pom3c.csv,0.09980297088623047
0.2154155377034018,0.2051902119129804,0.4661442946928182,0.9447913445066254,0.805823790411179,0.6688509139659224,0.0665510259948359,0.3679906368663682,0.7860469363320121,0.22992287,0.652505895,0.0,137,UNSGA3,outputs\UNSGA3\pom3c.csv,0.09980297088623047
0.0491253427052702,0.2374273592203235,0.2570188622508063,0.8112765459215077,0.242044622351915,0.8966775598189443,0.0472761214524948,0.2397095939907062,0.4532944078318514,0.15925006,0.565300367,0.707026072,68,NSGA2,outputs\NSGA2\pom3c.csv,0.09980297088623047
0.2425503226368627,0.7479280499650953,0.6700280806067214,0.9877484900784984,0.8448553135358127,0.1217355933080654,0.310157344040626,0.3691406513450299,0.5971702882245775,0.377275041,0.58457141,0.114187839,132,RVEA,outputs\RVEA\pom3c.csv,0.09980297088623047
0.0517824503273832,0.750591895245637,0.0963000402490764,0.7107948970713208,0.1742974375796372,0.0424046105668951,0.4937852717514915,0.3384566487292556,0.1292966064579961,0.109280275,0.579580066,0.801821529,4,AGEMOEA,outputs\AGEMOEA\pom3c.csv,0.09980297088623047
0.9643130199520908,0.0462870081986919,0.0284359627544615,0.4677314377766259,0.6749429761917765,0.4936618830935163,0.3146701553581615,0.6293917999951325,0.5824716579882496,0.073893247,0.956076239,0.010240655,35,CTAEA,outputs\CTAEA\pom3c.csv,0.09980297088623047
0.2637362260800153,0.0057677362642049,0.0077557320796166,0.0201536042998157,0.0237919261458751,0.7033184309233846,0.1379401503679921,0.0658427152055181,0.0700972134024681,0.066343367,0.879401995,0.371948333,52,NSGA2,outputs\NSGA2\pom3c.csv,0.09980297088623047
0.0205658164577284,0.4691600900194969,0.1270250583293845,0.4188306690868788,0.4781908947866632,0.3499938182694382,0.1846366076624911,0.299263796539969,0.07843254626888,0.126257247,0.570433936,0.781426588,144,UNSGA3,outputs\UNSGA3\pom3c.csv,0.09980297088623047
0.3662162407763648,0.1278837032867623,0.0289384527183168,0.8019227708188089,0.6084666999230054,0.1471303569444544,0.2451104220992559,0.251924181686922,0.4959396636753743,0.089668614,0.624723387,0.675883257,5,AGEMOEA,outputs\AGEMOEA\pom3c.csv,0.09980297088623047
0.2134911873997976,0.1444446143840589,0.5988905798130557,0.4494657679647409,0.7770027483018116,0.1719893460003008,0.2586275043031432,0.32120784484834,0.6059973044631854,0.20934061,0.560204516,0.636509702,102,RVEA,outputs\RVEA\pom3c.csv,0.09980297088623047
