MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,_source_row
0.0,0.9634117621871588,1.0,120,absolute_error,2,4.0,14,3142
0.0,0.9634117621871588,1.0,40,absolute_error,18,6.25,2,9982
0.0,0.9634117621871588,1.0,110,absolute_error,3,6.5,14,2293
0.0,0.9634117621871588,1.0,190,absolute_error,7,7.75,2,1813
0.0,0.9634117621871588,1.0,120,absolute_error,19,4.75,17,4409
0.0,0.9634117621871588,1.0,180,absolute_error,13,5.5,1,2362
0.0,0.9634117621871588,1.0,10,absolute_error,13,1.25,2,7871
0.0,0.99909011111349,0.9166666666666664,160,absolute_error,2,0.25,11,2619
0.0,0.9634117621871588,1.0,70,absolute_error,10,2.75,15,2241
0.0,0.9634117621871588,1.0,170,absolute_error,6,5.0,3,5319
0.0,0.9634117621871588,1.0,150,absolute_error,10,2.75,16,9937
0.0,0.9634117621871588,1.0,170,absolute_error,10,2.0,14,1686
0.0,0.9634117621871588,1.0,70,absolute_error,18,1.0,14,3894
0.0,0.9634117621871588,1.0,80,absolute_error,9,5.5,13,818
0.0,0.9634117621871588,1.0,70,absolute_error,11,5.0,11,195
0.0,0.9634117621871588,1.0,160,absolute_error,11,2.25,16,6388
0.0,0.9634117621871588,1.0,150,absolute_error,2,2.5,17,8201
0.0,0.9634117621871588,1.0,180,absolute_error,13,3.0,15,4486
0.0,0.9634117621871588,1.0,70,absolute_error,10,0.75,17,7787
0.0,0.9634117621871588,1.0,180,absolute_error,10,4.5,2,8657
0.0,0.9634117621871588,1.0,80,absolute_error,4,0.75,16,9282
0.0,0.9634117621871588,1.0,70,absolute_error,1,8.5,16,2074
0.0,0.9634117621871588,1.0,70,absolute_error,12,2.25,1,6000
0.0,0.9634117621871588,1.0,160,absolute_error,9,7.5,2,1900
0.0,0.9634117621871588,1.0,130,absolute_error,8,9.0,17,4652
0.0,0.9634117621871588,1.0,130,absolute_error,14,9.75,10,149
0.0,0.9634117621871588,1.0,160,absolute_error,1,9.25,18,7171
0.0,0.9634117621871588,1.0,180,absolute_error,9,2.0,19,9421
0.0,0.9634117621871588,1.0,140,absolute_error,11,5.5,16,8061
0.0,0.9634117621871588,1.0,180,absolute_error,11,5.0,1,7540
0.0,0.9634117621871588,1.0,100,absolute_error,4,0.0,10,8808
0.0,0.9634117621871588,1.0,190,absolute_error,18,0.75,5,6157
0.0,0.99909011111349,0.9166666666666664,100,absolute_error,1,0.0,8,193
0.0,0.9634117621871588,1.0,130,absolute_error,2,10.0,11,7065
