Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-,_source_row,_source_algorithm,_source_file,_runtime_sec
0.1972085457896504,0.133154765928057,0.3307571611217165,0.248539900975744,0.0892059029861238,0.5001517658166827,0.1613565475245141,0.3840965737704018,0.659228782977928,0.18118951,0.579684984,0.361772686,17,AGEMOEA2,outputs\AGEMOEA2\pom3c.csv,0.1481783390045166
0.1487995064597127,0.2452029520059142,0.021743873246066,0.6444507707647633,0.3423074951182796,0.2969554442862221,0.3156277607377804,0.8934924111689493,0.3324819645437624,0.071804509,0.746074858,0.0,143,UNSGA3,outputs\UNSGA3\pom3c.csv,0.1481783390045166
0.5217834158450027,0.498924655952555,0.0701837749597592,0.5225494259146345,0.6893417599200615,0.2925507574332587,0.3750414044536737,0.3947080271206585,0.8788182037072727,0.146796598,0.541619114,0.855495081,84,RNSGA3,outputs\RNSGA3\pom3c.csv,0.1481783390045166
0.1944998647774278,0.0436192557921598,0.6575319472628185,0.9266720254227828,0.01306526608812,0.1142469827145655,0.1294511031074176,0.8170641153505575,0.2429706347767734,0.184822731,0.657790372,0.0,15,AGEMOEA2,outputs\AGEMOEA2\pom3c.csv,0.1481783390045166
0.0774284355740063,0.1000877774414957,0.0199934674851975,0.9384870836323576,0.5249605451646052,0.3386632498370641,0.2103117451271378,0.9166915395433364,0.084394807596089,0.089739418,0.649578004,0.109233658,20,AGEMOEA2,outputs\AGEMOEA2\pom3c.csv,0.1481783390045166
0.0395292737203329,0.4052668120840398,0.0333549290479989,0.9559681738788456,0.2357743918772324,0.2337136550184602,0.1335797271733243,0.0811883727375545,0.120346225754254,0.09589755,0.654488085,0.029868578,36,CTAEA,outputs\CTAEA\pom3c.csv,0.1481783390045166
0.0416037119299084,0.3132461294288733,0.5807130751521355,0.2980703681336093,0.0461556723399965,0.4418321111374849,0.192115734539955,0.3909463109243322,0.9377089403378212,0.261648588,0.536966047,0.775764717,110,RVEA,outputs\RVEA\pom3c.csv,0.1481783390045166
0.5962112871629376,0.1250305596541561,0.1454847953775155,0.9931885526720092,0.0376081695009747,0.0842495842558742,0.2473947195296287,0.2551209471685051,0.7296656229043146,0.122333014,0.706948192,0.0,28,AGEMOEA2,outputs\AGEMOEA2\pom3c.csv,0.1481783390045166
0.0205658164577284,0.4691600900194969,0.1270250583293845,0.4188306690868788,0.4781908947866632,0.3499938182694382,0.1846366076624911,0.299263796539969,0.07843254626888,0.126257247,0.570433936,0.781426588,144,UNSGA3,outputs\UNSGA3\pom3c.csv,0.1481783390045166
0.0402767877135589,0.3737164733546725,0.0517023880826442,0.8413107668752796,0.0415965174292436,0.6698772614852564,0.0179648141538706,0.861747049383512,0.0013929330646615,0.087159871,0.726969507,0.186193735,60,NSGA2,outputs\NSGA2\pom3c.csv,0.1481783390045166
0.0858779254900211,0.2660148753664164,0.1182878841875749,0.8280964325430359,0.2561396991153462,0.644820342636516,0.4673655718748534,0.3276497025010326,0.5342787481986102,0.13812535,0.679012227,0.0,6,AGEMOEA,outputs\AGEMOEA\pom3c.csv,0.1481783390045166
0.0530134396451431,0.0058348426018985,0.0552434109407105,0.1804473233754201,0.8154089799045957,0.0725074792013182,0.8135471232386732,0.3647323938579234,0.5206699754982838,0.132890785,0.553544792,0.981382084,91,RVEA,outputs\RVEA\pom3c.csv,0.1481783390045166
0.2637362260800153,0.0057677362642049,0.0077557320796166,0.0201536042998157,0.0237919261458751,0.7033184309233846,0.1379401503679921,0.0658427152055181,0.0700972134024681,0.066343367,0.879401995,0.371948333,52,NSGA2,outputs\NSGA2\pom3c.csv,0.1481783390045166
0.2134911873997976,0.1444446143840589,0.5988905798130557,0.4494657679647409,0.7770027483018116,0.1719893460003008,0.2586275043031432,0.32120784484834,0.6059973044631854,0.20934061,0.560204516,0.636509702,102,RVEA,outputs\RVEA\pom3c.csv,0.1481783390045166
0.3662162407763648,0.1278837032867623,0.0289384527183168,0.8019227708188089,0.6084666999230054,0.1471303569444544,0.2451104220992559,0.251924181686922,0.4959396636753743,0.089668614,0.624723387,0.675883257,5,AGEMOEA,outputs\AGEMOEA\pom3c.csv,0.1481783390045166
0.1006760118079463,0.1543921341337485,0.1540608102732261,0.9244733270220192,0.4569152667982522,0.1692143334609216,0.1231701017039549,0.5110261469726327,0.143656863853376,0.100092563,0.587590306,0.016291952,19,AGEMOEA2,outputs\AGEMOEA2\pom3c.csv,0.1481783390045166
